z_lo,z_hi,logL_lo,logL_hi,logL_med,z_med,wave_rest,flux_norm,err_norm,n_contrib
2.4,2.8,43.0,43.5,43.102,2.5991,1427.0,0.7989,0.048539,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1428.0,0.835937,0.046091,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1429.0,0.810406,0.047348,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1430.0,0.81446,0.042343,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1431.0,0.799749,0.03957,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1432.0,0.729285,0.05233,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1433.0,0.781371,0.042618,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1434.0,0.76703,0.0421,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1435.0,0.70635,0.04631,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1436.0,0.794693,0.041031,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1437.0,0.789785,0.04466,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1438.0,0.732379,0.043964,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1439.0,0.778878,0.042043,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1440.0,0.687112,0.054169,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1441.0,0.743597,0.046556,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1442.0,0.775452,0.042103,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1443.0,0.78634,0.039085,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1444.0,0.706796,0.056152,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1445.0,0.824627,0.040197,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1446.0,0.854101,0.049881,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1447.0,0.818329,0.047267,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1448.0,0.817975,0.041061,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1449.0,0.723854,0.043671,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1450.0,0.710097,0.042091,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1451.0,0.834164,0.045889,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1452.0,0.774274,0.046041,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1453.0,0.801608,0.057236,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1454.0,0.777275,0.046048,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1455.0,0.746643,0.050403,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1456.0,0.853777,0.038504,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1457.0,0.717999,0.04034,3000
2.4,2.8,43.0,43.5,43.102,2.5991,1458.0,0.80926,0.039019,2997
2.4,2.8,43.0,43.5,43.102,2.5991,1459.0,0.778818,0.044455,2977
2.4,2.8,43.0,43.5,43.102,2.5991,1460.0,0.740373,0.039765,2962
2.4,2.8,43.0,43.5,43.102,2.5991,1461.0,0.781876,0.039456,2945
2.4,2.8,43.0,43.5,43.102,2.5991,1462.0,0.774835,0.044596,2929
2.4,2.8,43.0,43.5,43.102,2.5991,1463.0,0.687403,0.041819,2910
2.4,2.8,43.0,43.5,43.102,2.5991,1464.0,0.803549,0.042284,2894
2.4,2.8,43.0,43.5,43.102,2.5991,1465.0,0.727359,0.044275,2878
2.4,2.8,43.0,43.5,43.102,2.5991,1466.0,0.812107,0.04613,2862
2.4,2.8,43.0,43.5,43.102,2.5991,1467.0,0.82127,0.04885,2846
2.4,2.8,43.0,43.5,43.102,2.5991,1468.0,0.693351,0.054496,2817
2.4,2.8,43.0,43.5,43.102,2.5991,1469.0,0.840711,0.051806,2804
2.4,2.8,43.0,43.5,43.102,2.5991,1470.0,0.734073,0.053798,2782
2.4,2.8,43.0,43.5,43.102,2.5991,1471.0,0.827739,0.051614,2764
2.4,2.8,43.0,43.5,43.102,2.5991,1472.0,0.76239,0.049248,2736
2.4,2.8,43.0,43.5,43.102,2.5991,1473.0,0.761848,0.047382,2717
2.4,2.8,43.0,43.5,43.102,2.5991,1474.0,0.723182,0.044277,2703
2.4,2.8,43.0,43.5,43.102,2.5991,1475.0,0.679796,0.045491,2686
2.4,2.8,43.0,43.5,43.102,2.5991,1476.0,0.68928,0.040488,2671
2.4,2.8,43.0,43.5,43.102,2.5991,1477.0,0.725109,0.047683,2649
2.4,2.8,43.0,43.5,43.102,2.5991,1478.0,0.678606,0.041103,2623
2.4,2.8,43.0,43.5,43.102,2.5991,1479.0,0.829056,0.055021,2601
2.4,2.8,43.0,43.5,43.102,2.5991,1480.0,0.663561,0.04474,2586
2.4,2.8,43.0,43.5,43.102,2.5991,1481.0,0.746745,0.044303,2558
2.4,2.8,43.0,43.5,43.102,2.5991,1482.0,0.790266,0.041736,2543
2.4,2.8,43.0,43.5,43.102,2.5991,1483.0,0.798077,0.052155,2533
2.4,2.8,43.0,43.5,43.102,2.5991,1484.0,0.776139,0.043241,2519
2.4,2.8,43.0,43.5,43.102,2.5991,1485.0,0.759998,0.053417,2502
2.4,2.8,43.0,43.5,43.102,2.5991,1486.0,0.7364,0.052013,2487
2.4,2.8,43.0,43.5,43.102,2.5991,1487.0,0.73404,0.052266,2474
2.4,2.8,43.0,43.5,43.102,2.5991,1488.0,0.784775,0.047859,2466
2.4,2.8,43.0,43.5,43.102,2.5991,1489.0,0.779513,0.049149,2452
2.4,2.8,43.0,43.5,43.102,2.5991,1490.0,0.702668,0.050236,2445
2.4,2.8,43.0,43.5,43.102,2.5991,1491.0,0.662558,0.059265,2430
2.4,2.8,43.0,43.5,43.102,2.5991,1492.0,0.793318,0.043618,2416
2.4,2.8,43.0,43.5,43.102,2.5991,1493.0,0.713431,0.046509,2412
2.4,2.8,43.0,43.5,43.102,2.5991,1494.0,0.73557,0.048021,2396
2.4,2.8,43.0,43.5,43.102,2.5991,1495.0,0.721923,0.044722,2377
2.4,2.8,43.0,43.5,43.102,2.5991,1496.0,0.828019,0.05201,2357
2.4,2.8,43.0,43.5,43.102,2.5991,1497.0,0.829634,0.044566,2344
2.4,2.8,43.0,43.5,43.102,2.5991,1498.0,0.787795,0.044285,2320
2.4,2.8,43.0,43.5,43.102,2.5991,1499.0,0.630222,0.05413,2304
2.4,2.8,43.0,43.5,43.102,2.5991,1500.0,0.828063,0.046281,2284
2.4,2.8,43.0,43.5,43.102,2.5991,1501.0,0.762117,0.054929,2260
2.4,2.8,43.0,43.5,43.102,2.5991,1502.0,0.72894,0.051232,2241
2.4,2.8,43.0,43.5,43.102,2.5991,1503.0,0.734392,0.046612,2217
2.4,2.8,43.0,43.5,43.102,2.5991,1504.0,0.803731,0.050201,2199
2.4,2.8,43.0,43.5,43.102,2.5991,1505.0,0.75094,0.048385,2178
2.4,2.8,43.0,43.5,43.102,2.5991,1506.0,0.719799,0.053667,2154
2.4,2.8,43.0,43.5,43.102,2.5991,1507.0,0.754978,0.057097,2132
2.4,2.8,43.0,43.5,43.102,2.5991,1508.0,0.650471,0.049934,2103
2.4,2.8,43.0,43.5,43.102,2.5991,1509.0,0.739283,0.051489,2085
2.4,2.8,43.0,43.5,43.102,2.5991,1510.0,0.746398,0.046252,2071
2.4,2.8,43.0,43.5,43.102,2.5991,1511.0,0.785454,0.045358,2055
2.4,2.8,43.0,43.5,43.102,2.5991,1512.0,0.670531,0.052695,2030
2.4,2.8,43.0,43.5,43.102,2.5991,1513.0,0.728122,0.049869,2009
2.4,2.8,43.0,43.5,43.102,2.5991,1514.0,0.731972,0.050328,1987
2.4,2.8,43.0,43.5,43.102,2.5991,1515.0,0.724147,0.045697,1969
2.4,2.8,43.0,43.5,43.102,2.5991,1516.0,0.809624,0.054767,1953
2.4,2.8,43.0,43.5,43.102,2.5991,1517.0,0.74893,0.047923,1934
2.4,2.8,43.0,43.5,43.102,2.5991,1518.0,0.768885,0.04916,1914
2.4,2.8,43.0,43.5,43.102,2.5991,1519.0,0.763375,0.046549,1888
2.4,2.8,43.0,43.5,43.102,2.5991,1520.0,0.69042,0.048537,1877
2.4,2.8,43.0,43.5,43.102,2.5991,1521.0,0.704887,0.058512,1863
2.4,2.8,43.0,43.5,43.102,2.5991,1522.0,0.601832,0.057873,1847
2.4,2.8,43.0,43.5,43.102,2.5991,1523.0,0.670645,0.056767,1826
2.4,2.8,43.0,43.5,43.102,2.5991,1524.0,0.682441,0.04974,1804
2.4,2.8,43.0,43.5,43.102,2.5991,1525.0,0.66732,0.049727,1781
2.4,2.8,43.0,43.5,43.102,2.5991,1526.0,0.619403,0.058064,1762
2.4,2.8,43.0,43.5,43.102,2.5991,1527.0,0.66205,0.052801,1739
2.4,2.8,43.0,43.5,43.102,2.5991,1528.0,0.742228,0.059763,1717
2.4,2.8,43.0,43.5,43.102,2.5991,1529.0,0.686518,0.063903,1688
2.4,2.8,43.0,43.5,43.102,2.5991,1530.0,0.652699,0.049863,1671
2.4,2.8,43.0,43.5,43.102,2.5991,1531.0,0.752973,0.049477,1655
2.4,2.8,43.0,43.5,43.102,2.5991,1532.0,0.748232,0.053055,1639
2.4,2.8,43.0,43.5,43.102,2.5991,1533.0,0.680342,0.082998,1622
2.4,2.8,43.0,43.5,43.102,2.5991,1534.0,0.691082,0.062108,1603
2.4,2.8,43.0,43.5,43.102,2.5991,1535.0,0.693357,0.053568,1589
2.4,2.8,43.0,43.5,43.102,2.5991,1536.0,0.691052,0.052024,1565
2.4,2.8,43.0,43.5,43.102,2.5991,1537.0,0.743274,0.063201,1540
2.4,2.8,43.0,43.5,43.102,2.5991,1538.0,0.620775,0.057879,1521
2.4,2.8,43.0,43.5,43.102,2.5991,1539.0,0.616297,0.053629,1504
2.4,2.8,43.0,43.5,43.102,2.5991,1540.0,0.644866,0.05334,1489
2.4,2.8,43.0,43.5,43.102,2.5991,1541.0,0.646267,0.060794,1473
2.4,2.8,43.0,43.5,43.102,2.5991,1542.0,0.569876,0.052674,1458
2.4,2.8,43.0,43.5,43.102,2.5991,1543.0,0.614587,0.056676,1437
2.4,2.8,43.0,43.5,43.102,2.5991,1544.0,0.752412,0.058763,1423
2.4,2.8,43.0,43.5,43.102,2.5991,1545.0,0.600879,0.080682,1404
2.4,2.8,43.0,43.5,43.102,2.5991,1546.0,0.719494,0.070604,1392
2.4,2.8,43.0,43.5,43.102,2.5991,1547.0,0.89468,0.068574,1379
2.4,2.8,43.0,43.5,43.102,2.5991,1548.0,0.918217,0.067154,1363
2.4,2.8,43.0,43.5,43.102,2.5991,1549.0,0.941016,0.057367,1352
2.4,2.8,43.0,43.5,43.102,2.5991,1550.0,0.986711,0.071403,1330
2.4,2.8,43.0,43.5,43.102,2.5991,1551.0,0.857001,0.057537,1313
2.4,2.8,43.0,43.5,43.102,2.5991,1552.0,0.693636,0.052709,1298
2.4,2.8,43.0,43.5,43.102,2.5991,1553.0,0.766251,0.0558,1279
2.4,2.8,43.0,43.5,43.102,2.5991,1554.0,0.640815,0.057575,1257
2.4,2.8,43.0,43.5,43.102,2.5991,1555.0,0.666865,0.060037,1240
2.4,2.8,43.0,43.5,43.102,2.5991,1556.0,0.756884,0.062238,1223
2.4,2.8,43.0,43.5,43.102,2.5991,1557.0,0.694453,0.065227,1201
2.4,2.8,43.0,43.5,43.102,2.5991,1558.0,0.588637,0.06615,1178
2.4,2.8,43.0,43.5,43.102,2.5991,1559.0,0.785671,0.074328,1166
2.4,2.8,43.0,43.5,43.102,2.5991,1560.0,0.714944,0.08153,1140
2.4,2.8,43.0,43.5,43.102,2.5991,1561.0,0.553514,0.099582,1126
2.4,2.8,43.0,43.5,43.102,2.5991,1562.0,0.709519,0.058673,1110
2.4,2.8,43.0,43.5,43.102,2.5991,1563.0,0.750704,0.0585,1094
2.4,2.8,43.0,43.5,43.102,2.5991,1564.0,0.784984,0.063531,1078
2.4,2.8,43.0,43.5,43.102,2.5991,1565.0,0.692587,0.085516,1059
2.4,2.8,43.0,43.5,43.102,2.5991,1566.0,0.649834,0.073368,1041
2.4,2.8,43.0,43.5,43.102,2.5991,1567.0,0.688376,0.074557,1023
2.4,2.8,43.0,43.5,43.102,2.5991,1568.0,0.815673,0.072519,1006
2.4,2.8,43.0,43.5,43.102,2.5991,1569.0,0.628986,0.071646,993
2.4,2.8,43.0,43.5,43.102,2.5991,1570.0,0.781873,0.096121,973
2.4,2.8,43.0,43.5,43.102,2.5991,1571.0,0.701815,0.063917,948
2.4,2.8,43.0,43.5,43.102,2.5991,1572.0,0.642959,0.063783,932
2.4,2.8,43.0,43.5,43.102,2.5991,1573.0,0.746301,0.081051,907
2.4,2.8,43.0,43.5,43.102,2.5991,1574.0,0.721039,0.07558,890
2.4,2.8,43.0,43.5,43.102,2.5991,1575.0,0.62736,0.078958,874
2.4,2.8,43.0,43.5,43.102,2.5991,1576.0,0.689141,0.066075,856
2.4,2.8,43.0,43.5,43.102,2.5991,1577.0,0.63358,0.08213,839
2.4,2.8,43.0,43.5,43.102,2.5991,1578.0,0.578745,0.073762,817
2.4,2.8,43.0,43.5,43.102,2.5991,1579.0,0.638968,0.085488,803
2.4,2.8,43.0,43.5,43.102,2.5991,1580.0,0.690037,0.099202,786
2.4,2.8,43.0,43.5,43.102,2.5991,1581.0,0.557543,0.098234,764
2.4,2.8,43.0,43.5,43.102,2.5991,1582.0,0.490264,0.072981,747
2.4,2.8,43.0,43.5,43.102,2.5991,1583.0,0.526301,0.070491,723
2.4,2.8,43.0,43.5,43.102,2.5991,1584.0,0.680694,0.06524,704
2.4,2.8,43.0,43.5,43.102,2.5991,1585.0,0.680488,0.077231,691
2.4,2.8,43.0,43.5,43.102,2.5991,1586.0,0.719855,0.076824,675
2.4,2.8,43.0,43.5,43.102,2.5991,1587.0,0.623836,0.087595,657
2.4,2.8,43.0,43.5,43.102,2.5991,1588.0,0.697,0.072946,638
2.4,2.8,43.0,43.5,43.102,2.5991,1589.0,0.725866,0.094665,614
2.4,2.8,43.0,43.5,43.102,2.5991,1590.0,0.566745,0.078976,598
2.4,2.8,43.0,43.5,43.102,2.5991,1591.0,0.555635,0.077402,584
2.4,2.8,43.0,43.5,43.102,2.5991,1592.0,0.730561,0.089378,570
2.4,2.8,43.0,43.5,43.102,2.5991,1593.0,0.659886,0.088021,559
2.4,2.8,43.0,43.5,43.102,2.5991,1594.0,0.72451,0.1048,545
2.4,2.8,43.0,43.5,43.102,2.5991,1595.0,0.633035,0.096211,530
2.4,2.8,43.0,43.5,43.102,2.5991,1596.0,0.6803,0.101655,516
2.4,2.8,43.0,43.5,43.102,2.5991,1597.0,0.566577,0.098037,503
2.4,2.8,43.0,43.5,43.102,2.5991,1598.0,0.587096,0.097345,493
2.4,2.8,43.0,43.5,43.102,2.5991,1599.0,0.590033,0.088416,471
2.4,2.8,43.0,43.5,43.102,2.5991,1600.0,0.573934,0.104908,452
2.4,2.8,43.0,43.5,43.102,2.5991,1601.0,0.647075,0.083234,437
2.4,2.8,43.0,43.5,43.102,2.5991,1602.0,0.617099,0.113053,426
2.4,2.8,43.0,43.5,43.102,2.5991,1603.0,0.643144,0.096789,404
2.4,2.8,43.0,43.5,43.102,2.5991,1604.0,0.611156,0.127451,390
2.4,2.8,43.0,43.5,43.102,2.5991,1605.0,0.692995,0.091164,372
2.4,2.8,43.0,43.5,43.102,2.5991,1606.0,0.542913,0.105472,358
2.4,2.8,43.0,43.5,43.102,2.5991,1607.0,0.547162,0.101408,340
2.4,2.8,43.0,43.5,43.102,2.5991,1608.0,0.615625,0.093553,331
2.4,2.8,43.0,43.5,43.102,2.5991,1609.0,0.635889,0.091517,317
2.4,2.8,43.0,43.5,43.102,2.5991,1610.0,0.522453,0.106346,291
2.4,2.8,43.0,43.5,43.102,2.5991,1611.0,0.515219,0.116471,274
2.4,2.8,43.0,43.5,43.102,2.5991,1612.0,0.521632,0.100432,265
2.4,2.8,43.0,43.5,43.102,2.5991,1613.0,0.641093,0.104012,251
2.4,2.8,43.0,43.5,43.102,2.5991,1614.0,0.645551,0.118631,235
2.4,2.8,43.0,43.5,43.102,2.5991,1615.0,0.615314,0.10517,222
2.4,2.8,43.0,43.5,43.102,2.5991,1616.0,0.535363,0.097248,205
2.4,2.8,43.0,43.5,43.102,2.5991,1617.0,0.558638,0.109072,189
2.4,2.8,43.0,43.5,43.102,2.5991,1618.0,0.500494,0.101457,175
2.4,2.8,43.0,43.5,43.102,2.5991,1619.0,0.666186,0.117678,155
2.4,2.8,43.0,43.5,43.102,2.5991,1620.0,0.595799,0.101473,142
2.4,2.8,43.0,43.5,43.102,2.5991,1621.0,0.658401,0.113783,120
2.4,2.8,43.0,43.5,43.102,2.5991,1622.0,0.647011,0.116128,106
2.4,2.8,43.0,43.5,43.102,2.5991,1623.0,0.522907,0.136174,88
2.4,2.8,43.0,43.5,43.102,2.5991,1624.0,0.562895,0.172858,73
2.4,2.8,43.0,43.5,43.102,2.5991,1625.0,0.540719,0.199065,58
2.4,2.8,43.0,43.5,43.102,2.5991,1626.0,0.548922,0.209781,45
2.4,2.8,43.0,43.5,43.102,2.5991,1627.0,0.540641,0.227593,36
2.4,2.8,43.0,43.5,43.102,2.5991,1628.0,0.540603,0.24114,20
2.4,2.8,43.0,43.5,43.102,2.5991,1629.0,0.581621,0.185315,8
2.4,2.8,43.0,43.5,43.102,2.5991,1630.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1631.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1632.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1633.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1634.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1635.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1636.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1637.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1638.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1639.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1640.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1641.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1642.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1643.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1644.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1645.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1646.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1647.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1648.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1649.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1650.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1651.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1652.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1653.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1654.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1655.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1656.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1657.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1658.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1659.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1660.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1661.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1662.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1663.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1664.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1665.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1666.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1667.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1668.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1669.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1670.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1671.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1672.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1673.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1674.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1675.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1676.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1677.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1678.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1679.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1680.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1681.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1682.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1683.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1684.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1685.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1686.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1687.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1688.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1689.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1690.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1691.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1692.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1693.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1694.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1695.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1696.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1697.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1698.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1699.0,,,0
2.4,2.8,43.0,43.5,43.102,2.5991,1700.0,,,0
2.4,2.8,43.5,44.5,43.591,2.6201,1050.0,1.370429,0.222549,396
2.4,2.8,43.5,44.5,43.591,2.6201,1051.0,1.246101,0.15989,396
2.4,2.8,43.5,44.5,43.591,2.6201,1052.0,1.243816,0.176623,396
2.4,2.8,43.5,44.5,43.591,2.6201,1053.0,1.357966,0.165417,396
2.4,2.8,43.5,44.5,43.591,2.6201,1054.0,1.107375,0.198018,396
2.4,2.8,43.5,44.5,43.591,2.6201,1055.0,1.177376,0.145187,396
2.4,2.8,43.5,44.5,43.591,2.6201,1056.0,1.266817,0.174779,396
2.4,2.8,43.5,44.5,43.591,2.6201,1057.0,1.210266,0.253762,396
2.4,2.8,43.5,44.5,43.591,2.6201,1058.0,0.933777,0.178467,396
2.4,2.8,43.5,44.5,43.591,2.6201,1059.0,0.864219,0.155958,396
2.4,2.8,43.5,44.5,43.591,2.6201,1060.0,1.34571,0.143634,396
2.4,2.8,43.5,44.5,43.591,2.6201,1061.0,1.331024,0.197425,396
2.4,2.8,43.5,44.5,43.591,2.6201,1062.0,0.743847,0.145518,396
2.4,2.8,43.5,44.5,43.591,2.6201,1063.0,0.774115,0.156162,396
2.4,2.8,43.5,44.5,43.591,2.6201,1064.0,1.145211,0.191382,396
2.4,2.8,43.5,44.5,43.591,2.6201,1065.0,1.157178,0.135677,396
2.4,2.8,43.5,44.5,43.591,2.6201,1066.0,0.659058,0.159836,396
2.4,2.8,43.5,44.5,43.591,2.6201,1067.0,1.212528,0.194314,396
2.4,2.8,43.5,44.5,43.591,2.6201,1068.0,1.123609,0.166751,396
2.4,2.8,43.5,44.5,43.591,2.6201,1069.0,0.859721,0.217469,396
2.4,2.8,43.5,44.5,43.591,2.6201,1070.0,0.897964,0.176061,396
2.4,2.8,43.5,44.5,43.591,2.6201,1071.0,1.080854,0.182238,396
2.4,2.8,43.5,44.5,43.591,2.6201,1072.0,0.992827,0.14286,396
2.4,2.8,43.5,44.5,43.591,2.6201,1073.0,1.061115,0.152026,396
2.4,2.8,43.5,44.5,43.591,2.6201,1074.0,1.145785,0.142445,396
2.4,2.8,43.5,44.5,43.591,2.6201,1075.0,0.933114,0.138754,396
2.4,2.8,43.5,44.5,43.591,2.6201,1076.0,0.911973,0.153805,396
2.4,2.8,43.5,44.5,43.591,2.6201,1077.0,0.977186,0.123487,396
2.4,2.8,43.5,44.5,43.591,2.6201,1078.0,1.17552,0.184071,396
2.4,2.8,43.5,44.5,43.591,2.6201,1079.0,0.903428,0.149494,396
2.4,2.8,43.5,44.5,43.591,2.6201,1080.0,1.155267,0.178254,396
2.4,2.8,43.5,44.5,43.591,2.6201,1081.0,0.878213,0.129091,396
2.4,2.8,43.5,44.5,43.591,2.6201,1082.0,1.013587,0.148079,396
2.4,2.8,43.5,44.5,43.591,2.6201,1083.0,0.939696,0.142906,396
2.4,2.8,43.5,44.5,43.591,2.6201,1084.0,0.962246,0.133326,396
2.4,2.8,43.5,44.5,43.591,2.6201,1085.0,0.975308,0.1331,396
2.4,2.8,43.5,44.5,43.591,2.6201,1086.0,0.97688,0.156363,396
2.4,2.8,43.5,44.5,43.591,2.6201,1087.0,0.654091,0.138917,396
2.4,2.8,43.5,44.5,43.591,2.6201,1088.0,0.867404,0.131796,396
2.4,2.8,43.5,44.5,43.591,2.6201,1089.0,1.019111,0.138751,396
2.4,2.8,43.5,44.5,43.591,2.6201,1090.0,0.907498,0.125929,396
2.4,2.8,43.5,44.5,43.591,2.6201,1091.0,0.868975,0.15522,396
2.4,2.8,43.5,44.5,43.591,2.6201,1092.0,0.895948,0.156033,396
2.4,2.8,43.5,44.5,43.591,2.6201,1093.0,1.095941,0.136519,396
2.4,2.8,43.5,44.5,43.591,2.6201,1094.0,0.878249,0.113531,396
2.4,2.8,43.5,44.5,43.591,2.6201,1095.0,1.027268,0.147814,396
2.4,2.8,43.5,44.5,43.591,2.6201,1096.0,0.857238,0.139699,396
2.4,2.8,43.5,44.5,43.591,2.6201,1097.0,1.100197,0.153722,396
2.4,2.8,43.5,44.5,43.591,2.6201,1098.0,1.100925,0.149925,396
2.4,2.8,43.5,44.5,43.591,2.6201,1099.0,1.247917,0.127368,396
2.4,2.8,43.5,44.5,43.591,2.6201,1100.0,1.11422,0.172177,396
2.4,2.8,43.5,44.5,43.591,2.6201,1101.0,1.253597,0.125662,396
2.4,2.8,43.5,44.5,43.591,2.6201,1102.0,1.00804,0.1477,396
2.4,2.8,43.5,44.5,43.591,2.6201,1103.0,1.04708,0.159397,396
2.4,2.8,43.5,44.5,43.591,2.6201,1104.0,1.064799,0.13102,396
2.4,2.8,43.5,44.5,43.591,2.6201,1105.0,1.065857,0.139867,396
2.4,2.8,43.5,44.5,43.591,2.6201,1106.0,1.00083,0.165499,396
2.4,2.8,43.5,44.5,43.591,2.6201,1107.0,1.012543,0.125365,396
2.4,2.8,43.5,44.5,43.591,2.6201,1108.0,1.195354,0.130098,396
2.4,2.8,43.5,44.5,43.591,2.6201,1109.0,0.850179,0.149057,396
2.4,2.8,43.5,44.5,43.591,2.6201,1110.0,1.016807,0.174634,396
2.4,2.8,43.5,44.5,43.591,2.6201,1111.0,0.982659,0.131856,396
2.4,2.8,43.5,44.5,43.591,2.6201,1112.0,0.883618,0.115367,396
2.4,2.8,43.5,44.5,43.591,2.6201,1113.0,0.969305,0.145149,396
2.4,2.8,43.5,44.5,43.591,2.6201,1114.0,1.099863,0.128812,396
2.4,2.8,43.5,44.5,43.591,2.6201,1115.0,0.857515,0.12058,396
2.4,2.8,43.5,44.5,43.591,2.6201,1116.0,1.038188,0.125915,396
2.4,2.8,43.5,44.5,43.591,2.6201,1117.0,0.871529,0.116712,396
