Star,Gaia_DR3_ID
HD  28535,4865195883255015936
HD  28710,4864392243334486528
HD  27541,4840056649397313024
V* RU Cae,4865025252793967104
HD  28015,4840991440439227392
HD  27994,4840175980768578688
HD  28277,4840168181107860608
HD  28536,4863962677885467392
HD  28642,4839870935011446400
V* RV Cae,4839874474064516608
HD  28666,4839856675720514560
HD  28688,4791781457508604416
HD  28855,171317762879739648
2MASS J04353690+2640182,151539571623566080
IRAS 04292+2427,147854455323240704
IRAS 04296+2352,146273396258846208
2MASS J04385827+2631084,148567218032319232
Kim 1-38,148406895492824064
2MASS J04332594+2615334,151130763751464704
HD  29246,148409987868911616
BD+23   721,146874210643330304
Kim 1-3,147964788739492096
IRAS 04349+2522,148343639214185984
IRAS 04357+2528,148350717320278144
HD  29647,148478432468369536
2MASS J04401230+2613203,148500147823017600
ITG 33A,148384179410294272
Kim 1-17,148365217129789184
Elia 3-17,148146586114234752
2MASS J04372451+2524318,147979082390432128
Kim 1-52,148169435340243072
2MASS J04304498+2551071,151100183584308864
2MASS J04312630+2544327,151083549175894656
2MASS J04312740+2553281,151090081821266688
2MASS J04312868+2417184,147797727395231360
2MASS J04313986+2436357,147859162607544576
2MASS J04314390+2409418,146291774422267520
2MASS J04315468+2436153,147858544132960384
2MASS J04320212+2412431,147793226269484800
2MASS J04321076+2420377,147798792547138816
2MASS J04384651+2558153,148396243973488000
2MASS J04392692+2552592,148392357028002816
2MASS J04395172+2549182,148379300327334912
HD  28482,146239551916619904
HD  28581,146036004826230144
BD+23   706,146061224874096896
HD  28976,145184914105608704
BD+22   729,146388123425268608
HD  28820,144970406261148800
HD  29097,144818845454654208
2MASS J04351943+2238203,145181954873336064
HD  29104,3410800350580403456
2MASS J04330191+1831066,3314347166206281856
2MASS J04330277+1824258,3314336862580822912
HD  28484,3312849704384617344
HD 285869,3312925703829718528
UCAC4 533-009040,3312880421990684544
HD  29038,3313292738852593664
HD  29206,3313016658354558848
HD  29117,3312988826966516736
*  84 Tau,3312453429225734272
HD  28505,3305748130578989568
HD  28930,3293578667163785856
HD  28650,3280352641793248896
HD  29081,3282438552790464512
HD  29005,3280518324451868160
BD+04   715,3282425530450762752
HD  28773,3279588275053294464
HD  28784,3278888229743521536
HD  28956,3279275360915757184
HD  29040,3230729203833903616
HD  29209,3230656223750289536
HD  29237,3230688697998993024
HD  29518,3230859053581766912
HD  29540,3230468555155112960
TYC   82-264-1,3278767111665939840
HD  28726,3206461715194863744
*  45 Eri,3230572046686872192
HD  28679,3206458687242042496
HD  28737,3206213809682845696
HD  28624,3206002943968497408
HD  28774,3206038368858784128
HD  28889,3230545555328684032
HD  29106,3230335067571511168
HD  29118,3230332078274272896
HD  29301,3230424815208248064
HD  29404,3230373859716333824
HD  29432,3230253016515199232
HD  29583,3230389321598568064
HD  29071,3230225872323054080
HD  29513,3229482842980827008
HD  28968,3205209302731622528
HD  29735,3229112548081050624
HD  28958,3205386083585619712
HD  29072,3201037583817182336
HD  28775,3201346202987594752
HD  28672,3201290089238184960
HD  28698,3201293082832146816
HD  29405,3205039325106611840
HD  28933,3204967100936130688
HD  29227,3201870463875328768
HD  28959,3204461115132118528
HD  29171,3201360908955495808
HD  29261,3201372900504170240
HD  29490,3201590225849261696
HD  29062,3201264873486989568
HD  29551,3201129083800691456
* nu. Eri,3204884534485995264
HD  28843,3204585226803914368
V* HL Eri,3198489809217227392
HD  28979,3201028753364450432
HD  29552,3200204497600558464
HD  29024,3199421714041256448
HD  28961,3198514926186004096
HD  29063,3198611683209190272
HD  29133,3198558700492702848
HD  29151,3198257021989541504
HD  29520,3198272964908322304
HD  29553,3198276400882147200
HD  29765,3199838909984304640
HD  28632,3179519969463811200
*  47 Eri,3197763169471183488
HD  29152,3185719600136840064
HD  29367,3186094052564836352
HD  29412,3186099790641228032
HD  29065,3185689878960742144
HD  29173,3185308829465058048
HD  28664,3177727486335706496
HD  29564,3184434339764004096
HD  28970,3179177299793164544
HD  29288,3178342044615587584
HD  29481,3184346241394979200
HD  28947,3178136234080320000
HD  29174,3178180420703837056
HD  29393,3178067342805395584
HD  29407,3173152319669581568
HD  28625,3177403508362234752
V* HP Eri,3174810211405980032
HD  28673,3172282846490079232
HD  28717,3171473846450356864
HD  29664,3172857719273463168
HD  28882,3171399629415582336
HD  29126,3171429075711401344
HD  29504,3171351353984187648
HD  29670,3171293560903750528
HD  29747,2979070719023109376
HD  28892,3170812112249363072
HD  29505,2978980146752779520
HD  29465,2978928950742721280
HD  29674,2976981131534077056
HD  28859,4899580291915366016
HD  29074,2978403727781826432
HD  29162,2978447055412028160
HD  29555,2978662009935092352
HD  29593,2978660699968436352
HD  29651,2978264055445454976
*  54 Eri,2977433305691613440
HD  29142,2978079096973771392
HD  29184,2978128540637165568
HD  29748,2977320674468839680
HD  29197,4899541774648698880
HD  29229,4899540984374714496
HD  28654,4897798327164932608
HD  28728,4897894122114895360
HD  29336,4898350144562136832
HD  29823,4895397577884769792
HD  29238,4897853264088794368
HD  29800,4895290650379136256
HD  28997,4892753973975392384
HD  28860,4894642007238219008
HD  29012,4894801603926650496
HD  29163,4894789754113817856
HD  29290,4894709902081917568
HD  29444,4894751614804267520
HD  29737,4894491786462064256
HD  28936,4894569576909816960
HD  29626,4893558026212205824
HD  29217,4892784657221200512
HD  29423,4891964662064558336
HD  29791,4893486557956504320
HD  28797,4891394599645242368
HD  29358,4891953941824535552
HD  29083,4891769945427020288
HD  29153,4891792416695898624
HD  29325,4891591824543544832
HD  29542,4891695968910913920
HD  28984,4891155490225935616
HD  29134,4891116869879972736
HD  29175,4891545026579957632
HD  29756,4879430946766121984
HD  28683,4891015336853278080
HD  28738,4890968641968830976
HD  28847,4878909370233906048
HD  28685,4872886829652813696
HD  29135,4879044885041725056
HD  29452,4878996369091182336
HD  28937,4878885524575545984
HD  29453,4878593363720251904
HD  29524,4878683764192098304
HD  29685,4877916098917017216
V* HQ Eri,4878674414046032512
HD  29210,4872521860511518848
V* HO Eri,4877761136497422848
HD  29595,4877762029850160640
HD  28739,4872348824868891264
HD  28870,4872367203032258176
HD  29873,4877431008130640512
HD  29211,4871280374444981888
HD  29240,4871293877822066304
HD  29313,4871320163021906048
HD  29585,4868219815109266304
HD  28740,4866001241162607232
HD  29544,4866446268493812608
HD  28849,4867625048038977408
V* HM Eri,4866065528232948608
HD  28810,4866008422347884160
HD  29054,4867605119390144640
HD  29251,4867599003356677248
HD  29483,4867503277125543552
HD  29793,4867911883134122112
HD  29230,4867786641887522176
HD  29264,4867395971662231552
HD  29675,4867415934670732544
HD  29686,4866450494741676672
HD  28862,4865693549705440640
HD  28755,4865591363843658880
HD  28756,4864442339832951680
HD  28850,4864822289819500800
HD  28895,4864352076800382848
HD  29219,4864781985846417408
HD  29098,4864734328889369088
HD  29266,4864537928624858880
HD  29824,4864630768637855360
HD  28766,4863890144477801728
HD  28824,4863898150296831488
V* RY Cae,4864110733997926784
HD  29315,4864075446546659456
HD  29055,4815881549798692096
HD  29176,4815991466601716480
HD  29253,4815995521050824576
HD  29326,4815803651975040640
HD  29749,4815674669813785728
V* SS Cae,4815793932465998592
HD  29568,4815504726548166784
HD  30308,204546584822188800
HD  30707,203431370788628864
HD 276788,203257888474216576
HD  30138,203226071356956800
HD  30454,160242622770291328
HD  30111,157816855305858176
BD+27   693,154753414047799808
HD  30402,154459432126276736
HD  29835,148324363400945792
BD+23   734,147229520401800192
2MASS J04441794+2524512,148199156514610048
DO 10700,148197060570548224
2MASS J04423333+2547524,148272342757208192
2MASS J04441109+2555131,148254922369816320
[TNS87] 16,148122603016868992
Elia 3-30,148100574129300992
2MASS J04484817+2538123,153426921987785088
ITG 45A,148190974601419904
Kim 1-58,148114970860012672
BD+23   728,146603181028816000
HD 284578,146427534044987904
HD  30191,146951348256485376
HD  30885,3413615718822097792
HD  30354,3412844853795488640
HD 284774,3412794929095918208
HD  30169,3412682886285125504
HD  30263,3409900915707177472
HD  30197,3409867277524932864
*  96 Tau,3405115153910030848
HD  30485,3294764662253842432
* pi.04 Ori,3287731945364911232
HD  29821,3281412536642363520
HD  29913,3281800595527596160
HD  29959,3281840036210947584
HD  29999,3281045742138956800
HD  30937,3233573713431253120
HD  30961,3233582234646339584
HD  30102,3281135970812636032
HD  30545,3233387552369507840
HD  30618,3233324089931952512
HD  30844,3233515194500056192
HD  30404,3232935172053314816
HD  30979,3229832865636175872
HD  29914,3232825628910727808
HD  29772,3231300060823884288
HD  29787,3231006663017727872
HD  29886,3231015832772231552
HD  30035,3232798866971301504
HD  30172,3232809827727788288
HD  30728,3232629026784565376
HD  30762,3231735295630249984
HD  30977,3231776419939907968
HD  30356,3230171687016169088
HD  30428,3230120628445048064
HD  30533,3230134956455910144
HD  30559,3230130524049663488
HD  30591,3225867854907460608
HD  31020,3225132900103992576
HD  29978,3229308398589506304
HD  30510,3229712537832185728
HD  30653,3229690616319232640
HD  30812,3229826096767759360
HD  31034,3226695065608778112
HD  29937,3201764940822092800
HD  29970,3200736592508960896
HD  30057,3201770923713340800
HD  30797,3225094726434611712
HD  30899,3225072564403525504
HD  30914,3224904231748134784
HD  30938,3225084173697945088
HD  30781,3224874239993495680
HD  30114,3201639910031157120
HD  30346,3200813352164656128
HD  30756,3200514456800718208
HD  30223,3200442949888408320
HD  30700,3188273662568039936
HD  30521,3187665529558342144
HD  31056,3186825811912547840
HD  29811,3186160229420862336
HD  30688,3186703731762222208
HD  30764,3186607215257179648
HD  30871,3186646763315977728
HD  30302,3184934858071171328
HD  30058,3184890534008750848
HD  30963,3181732702253990144
HD  29902,3181025200882254336
HD  30069,3184193473699916160
HD  30915,3181554473995166976
HD  30741,3180922018585508352
HD  30981,3180859861820257920
HD  30104,3174729775258732288
HD  30638,3179907100635825536
HD  29841,3173342363382802688
V* HT Eri,3173013953004185856
HD  30366,3173907890317713024
HD  30405,3173885281606713344
HD  30813,3179836590156011776
HD  30950,3179640812663777920
HD  30800,3179637067452337536
HD  30092,3173712727002830720
HD  30514,3173402458566392832
HD  30691,2981184079153985792
HD  31043,2981325606916327552
HD  30801,2981155633588566656
HD  30995,2981147009294191488
HD  30621,2980744691117047936
*  60 Eri,2981103853463479040
HD  30666,2980424149117993472
HD  31022,2980837599850424320
HD  30238,2974025094522701312
HD  30607,2977653860852113152
HD  30902,2979221317756995200
HD  30622,2977511405376849280
HD  30226,2977518277323036160
HD  30524,2977457834247303424
HD  30128,2977028444894198144
HD  30439,2974033100341805184
V* HR Eri,4894908256553932032
HD  30010,2973856010250530688
HD  29963,4895092188531550720
HD  30719,2973753446431476608
HD  30250,2973577558931214592
HD  30732,2972781340714030464
HD  30903,2972713823828230144
HD  30272,4881273457672989440
HD  30856,4893980371818915456
HD  31045,2972394690578527616
HD  30117,4894037138404300800
HD  30215,4893417391802747008
HD  30515,4893831942046481664
HD  30304,4893344720954553856
HD  30564,4881319877679420032
HD  30904,4881674160941675520
HD  30951,4881660726283974016
HD  30024,4881161719803747712
HD  30182,4881072384484179840
HD  30918,4880984320475076608
HD  30174,4879262725783247104
HD  30349,4879277466111065984
HD  30497,4878417373140506496
HD  30141,4874440164704452224
HD  30080,4877866105497781376
HD  30359,4878046528484105088
* zet Cae,4878193377709448448
HD  30891,4878118890093377792
HD  30859,4874997651459777280
HD  30815,4874870451708526208
HD  30334,4874534963222693120
HD  30094,4867880306534505728
HD  29940,4877402386468665472
HD  30062,4868054063731890944
HD  30549,4874074851966281600
HD  30682,4874239435113208832
HD  31047,4873388241314582656
HD  31129,4873440571196015616
HD  31161,4873403771916295552
HD  30431,4868020459907190400
HD  30786,4873256196840062720
HD  30892,4873180502336531968
HD  30071,4867081442617459328
HD  29973,4866373082251322496
HD  30462,4866840718290361600
HD  30251,4866795122917663232
HD  30500,4818275427130652544
HD  30967,4818630019630473088
HD  30081,4818084146467072640
HD  30475,4818180113216529408
HD  30566,4818162521030528256
HD  30432,4817812876332636544
HD  30052,4816076433937943040
HD  30064,4815290562298670208
HD  30194,4815278742548719232
* lam Cae,4816083241462729600
HD  30847,4815163190748999296
HD  30907,4815165595930667264
HD  31226,4816682097341823104
HD  30919,4815086705971407232
HD  30407,4815233971809663360
HD  30920,4815073919851570048
HD  31227,4811950830089444096
HD  30350,4814782106890259200
HD  30720,4814559009109182848
HD  31691,205191345311751936
HD  30823,204992883463219968
HD  31098,205027586798527872
HD  30988,204924748102589696
HD  31178,201941498176683392
HD  31591,202039389073161984
LS   V +42   14,202087522770084736
HD  32091,201816188212329728
HD  31664,201773994454214144
HD  31895,201787497832204288
HD  32188,200959668654651520
V* V407 Aur,200121492896225920
HD 277256,201592918631467904
*   6 Aur,200697572570810880
V* RX Aur,200708636406382720
HD 277311,199179147011391616
*   2 Aur,198271397081746560
V* SU Aur,157010573981545344
HD  31294,154000592178981248
HD  30945,153653215225287936
HD  31782,3420287383580273792
HD 283960,3419696980196411648
BD+25   757,153302471015553920
HD  31039,3413397362684775936
HD  31071,3413410866061730176
*  99 Tau,3419439831914622720
HD  31363,3412550670012360448
HD  31197,3411944972247809792
HD  31539,3405724386430743680
HD  32128,3393183906560799360
HD  31764,3392572371936304000
HD  32113,3392995512114114432
HD  31296,3289363964217584768
HD  31040,3233556739720492160
HD  31583,3239544817484879616
HD  32073,3239382673879986560
V* V1192 Ori,3238392391860548096
HD  32191,3238423590502901760
HD  31555,3232389264530917376
*   5 Ori,3232279416447924864
* pi.05 Ori,3232262786334597888
HD  31155,3231562225627865856
TYC   85-63-1,3231335416995056768
HD  32161,3232063534211035904
HD  31388,3231988355103201920
HD  31437,3231596585366143360
HD  31453,3232187023110665728
HD  31542,3231966193072146688
HD  31723,3232015671095247488
HD  31389,3231532568876902016
HD  31413,3231527865889592448
HD  31710,3228491457153811328
HD  32263,3228620241748261248
HD  31594,3228302448529657984
HD  31256,3226328442904514816
HD  31183,3226322880922909056
HD  31317,3226312332483205632
HD  31156,3225121423951343872
HD  31467,3225658810259259008
HD  31623,3226471280633733632
HD  31807,3227965104617911424
HD  32041,3225418807486766080
HD  32526,3213314661933437056
HD  32006,3225299819713063424
HD  31468,3224728967020299648
HD  31693,3212619495706796928
HD  31898,3212670313759749888
HD  31968,3212652412336168320
* b Eri,3212295689532331904
HD  32528,3211602236996177792
HD  31308,3188453776316576128
HD  32248,3211482806842266240
HD  31424,3188156839457293952
HD  31712,3187419273313737728
HD  32057,3211373130557481344
